0	0.02949744	0.00029491909999999953
1	0.03371202	0.0005022863899999995
2	0.03761905	0.0006981331999999995
3	0.04083673	0.0008571146999999996
4	0.04458111	0.0010529615999999996
5	0.0486805	0.0012395919999999994
6	0.05225561	0.0014469589999999996
7	0.05592793	0.0016036369999999996
8	0.059249300000000005	0.0018017879999999995
9	0.06327429	0.001963072999999999
10	0.06687327	0.0021197509999999996
11	0.07108087	0.0022810359999999993
12	0.0751961	0.0024768829999999996
13	0.07937332	0.0026519929999999996
14	0.08288514	0.0028317119999999997
15	0.08651487	0.0030206459999999997
16	0.09012119	0.0032326219999999997
17	0.0935744	0.0034422919999999996
18	0.0966968	0.0036496589999999995
19	0.0993791	0.0038408999999999995
20	0.1023538	0.004020616999999999
21	0.10566	0.004216464
22	0.1092033	0.004400789
23	0.1125041	0.0045735969999999996
24	0.115936	0.004771747999999999
25	0.1194403	0.004949161
26	0.1224912	0.005156528
27	0.1259107	0.005359287
28	0.1290031	0.005562047999999999
29	0.1316101	0.005746373999999999
30	0.1345418	0.005912267
31	0.1375561	0.006048207
32	0.1410304	0.006174931999999999
33	0.1452016	0.006331608999999999
34	0.149496	0.006509025999999999
35	0.1531814	0.006681830999999999
36	0.1563882	0.006845418999999999
37	0.1594487	0.0069974899999999994
38	0.1626239	0.0071725999999999995
39	0.1660096	0.0073431009999999994
40	0.1692024	0.007522818
41	0.1721646	0.007679498
42	0.1747726	0.007847693999999999
43	0.1778148	0.007962897
44	0.1808774	0.008114968
45	0.1846132	0.008264732
46	0.1878177	0.008416803
47	0.191085	0.008601128999999999
48	0.1939492	0.00879928
49	0.1963156	0.008988212999999998
50	0.1982848	0.009174843999999998
51	0.2002603	0.009320002
52	0.2021853	0.009458245
53	0.2050149	0.009594188
54	0.2080591	0.009760081
55	0.2109984	0.009902933
56	0.2134439	0.010027354999999998
57	0.2160164	0.010158685
58	0.219065	0.010290021
59	0.2219469	0.010451305000000001
60	0.2247204	0.010640234999999998
61	0.2266901	0.010803835000000001
62	0.228145	0.010935165
63	0.2299614	0.011036544999999998
64	0.2323777	0.011119484999999998
65	0.2353903	0.011218565
66	0.2385849	0.011336075000000001
67	0.2416112	0.011458185
68	0.24429599999999999	0.011582605
69	0.2466812	0.011709334999999998
70	0.2488302	0.011847574999999999
71	0.2507249	0.011983515
72	0.2524484	0.012114855
73	0.2540599	0.012223145000000001
74	0.2557154	0.012329125
75	0.2578495	0.012439724999999999
76	0.2598965	0.012548025
77	0.2618565	0.012624054999999999
78	0.263835	0.012709305
79	0.2660156	0.012819894999999998
80	0.2683	0.012939715000000001
81	0.2701412	0.013059524999999999
82	0.2715091	0.013197765
83	0.2725266	0.013322185
84	0.2734055	0.013400525
85	0.2743871	0.013469655
86	0.2760343	0.013529554999999999
87	0.2780248	0.013591764999999999
88	0.2802144	0.013660895
89	0.2821037	0.013725405
90	0.283959	0.013817565
91	0.2857835	0.013902814999999999
92	0.2866983	0.014006504999999999
93	0.2877985	0.014110185
94	0.2883252	0.014197745000000001
95	0.2890464	0.014257645
96	0.2896736	0.014312945
97	0.2908758	0.014365935
98	0.2922361	0.014441975
99	0.2934891	0.014506485
100	0.2943245	0.014547965
101	0.295253	0.014628605
102	0.2963735	0.014697724999999998
103	0.2968924	0.014801405
104	0.2972044	0.014854405000000001
105	0.2971765	0.014941955
106	0.2975837	0.015027204999999998
107	0.2974103	0.015031815
108	0.2973022	0.015036424999999999
109	0.2983728	0.015041035000000001
110	0.2996789	0.015064075
111	0.3011833	0.015091725
112	0.30213059999999997	0.015140105000000001
113	0.3026498	0.015190795
114	0.3026767	0.015220754999999999
115	0.3026447	0.015271444999999998
116	0.3024571	0.015285265
117	0.3022096	0.015273744999999998
118	0.3025312	0.015287575000000001
119	0.3030511	0.015294485
120	0.3031418	0.015287575000000001
121	0.3034927	0.015282964999999999
122	0.3037852	0.015282964999999999
123	0.3039395	0.015301394999999999
124	0.3042669	0.015340565
125	0.3038333	0.015395864999999998
126	0.3029254	0.015411985
127	0.3015112	0.015425814999999999
128	0.300749	0.015430425000000001
129	0.3000606	0.015430425000000001
130	0.299238	0.015395864999999998
131	0.2988971	0.015368215000000001
132	0.2988181	0.015331345
133	0.2988242	0.015317524999999999
134	0.2986078	0.015303694999999999
135	0.2980155	0.015308305000000001
136	0.2972474	0.015322135
137	0.296049	0.015308305000000001
138	0.2946177	0.015276044999999999
139	0.2934055	0.015246095000000001
140	0.2926543	0.015181585000000001
141	0.29197839999999997	0.015096334999999999
142	0.2915876	0.015043334999999998
143	0.2914646	0.014981124999999998
144	0.2909956	0.014944264999999998
145	0.2904867	0.014914305
146	0.2892141	0.014893575
147	0.287777	0.014852095
148	0.2860518	0.014826755
149	0.2846198	0.014771455
150	0.2826123	0.014725374999999999
151	0.2813432	0.014679294999999998
152	0.2798217	0.014614775
