0.000000000000000000e+00	-2.280097999999999847e-02	-8.401000499384576490e-04	5.160555358941478626e-02
1.000000000000000000e+00	-1.140134999999999933e-02	-7.392473395571114375e-04	5.166632993473987273e-02
2.000000000000000000e+00	-3.185851000000000105e-15	-6.382834979962476608e-04	5.171935049366885306e-02
3.000000000000000000e+00	1.140134999999999933e-02	-5.372236812382997963e-04	5.176460730712799385e-02
4.000000000000000000e+00	2.280097999999999847e-02	-4.360830596728229765e-04	5.180209358148247373e-02
5.000000000000000000e+00	3.419716999999999896e-02	-3.348768158192223007e-04	5.183180368955619260e-02
6.000000000000000000e+00	4.558823000000000042e-02	-2.336201420476597161e-04	5.185373317147650568e-02
7.000000000000000000e+00	5.697239999999999943e-02	-1.323282382984824525e-04	5.186787873534367405e-02
8.000000000000000000e+00	6.834800000000000597e-02	-3.101630980051393958e-05	5.187423825772505964e-02
9.000000000000000000e+00	7.971332000000000417e-02	7.030043521144763771e-05	5.187281078397384254e-02
1.000000000000000000e+01	9.106659999999999755e-02	1.716067877795828694e-04	5.186359652837235074e-02
1.100000000000000000e+01	1.024062000000000028e-01	2.728875405061130977e-04	5.184659687409989143e-02
1.200000000000000000e+01	1.137563000000000046e-01	3.741274898361277999e-04	5.182181437302510463e-02
1.300000000000000000e+01	1.250659000000000076e-01	4.753114383398354204e-04	5.178925274532291539e-02
1.400000000000000000e+01	1.363566999999999974e-01	5.764241969938957736e-04	5.174891687891605696e-02
1.500000000000000000e+01	1.476269000000000053e-01	6.774505874614875642e-04	5.170081282874137291e-02
1.600000000000000000e+01	1.588749000000000133e-01	7.783754443707757318e-04	5.164494781584084288e-02
1.700000000000000000e+01	1.700990000000000002e-01	8.791836175914289134e-04	5.158133022627765102e-02
1.800000000000000000e+01	1.812975000000000003e-01	9.798599745088508103e-04	5.150996960987729717e-02
1.900000000000000000e+01	1.924686999999999926e-01	1.080389402295784101e-03	5.143087667879408381e-02
2.000000000000000000e+01	2.036108000000000084e-01	1.180756810180937349e-03	5.134406330590304823e-02
2.100000000000000000e+01	2.147224000000000077e-01	1.280947131714310844e-03	5.124954252301770069e-02
2.200000000000000000e+01	2.258015999999999912e-01	1.380945327028861849e-03	5.114732851893377674e-02
2.300000000000000000e+01	2.368467999999999962e-01	1.480736385098186487e-03	5.103743663729931601e-02
2.400000000000000000e+01	2.478561999999999987e-01	1.580305325989868510e-03	5.091988337431140044e-02
2.500000000000000000e+01	2.588285000000000169e-01	1.679637203114161008e-03	5.079468637623983651e-02
2.600000000000000000e+01	2.697616999999999932e-01	1.778717105467664305e-03	5.066186443677822560e-02
2.700000000000000000e+01	2.806541000000000174e-01	1.877530159871661566e-03	5.052143749422279700e-02
2.800000000000000000e+01	2.915044999999999997e-01	1.976061533204774047e-03	5.037342662847939939e-02
2.900000000000000000e+01	3.023108999999999935e-01	2.074296434629605956e-03	5.021785405789913614e-02
3.000000000000000000e+01	3.130718000000000112e-01	2.172220117813040887e-03	5.005474313594312358e-02
3.100000000000000000e+01	3.237855000000000039e-01	2.269817883139859781e-03	4.988411834767679520e-02
3.200000000000000000e+01	3.344505999999999868e-01	2.367075079919339544e-03	4.970600530609440432e-02
3.300000000000000000e+01	3.450652000000000164e-01	2.463977108584515952e-03	4.952043074827417596e-02
3.400000000000000000e+01	3.556276999999999910e-01	2.560509422883766074e-03	4.932742253136471189e-02
3.500000000000000000e+01	3.661368999999999874e-01	2.656657532064388410e-03	4.912700962840329394e-02
3.600000000000000000e+01	3.765908000000000033e-01	2.752407003047856356e-03	4.891922212396662695e-02
3.700000000000000000e+01	3.869879999999999987e-01	2.847743462596406296e-03	4.870409120965479149e-02
3.800000000000000000e+01	3.973269999999999857e-01	2.942652599470650231e-03	4.848164917940891994e-02
3.900000000000000000e+01	4.076061999999999741e-01	3.037120166577875983e-03	4.825192942466353246e-02
4.000000000000000000e+01	4.178239000000000258e-01	3.131131983110723143e-03	4.801496642933399117e-02
4.100000000000000000e+01	4.279786999999999897e-01	3.224673936675905191e-03	4.777079576464004357e-02
4.200000000000000000e+01	4.380690999999999891e-01	3.317731985412662472e-03	4.751945408376610780e-02
4.300000000000000000e+01	4.480933999999999751e-01	3.410292160100625563e-03	4.726097911635917387e-02
4.400000000000000000e+01	4.580503000000000213e-01	3.502340566256781969e-03	4.699540966286507027e-02
4.500000000000000000e+01	4.679382999999999737e-01	3.593863386221213090e-03	4.672278558870402582e-02
4.600000000000000000e+01	4.777558000000000082e-01	3.684846881231307412e-03	4.644314781828634553e-02
4.700000000000000000e+01	4.875013999999999736e-01	3.775277393484125117e-03	4.615653832886915803e-02
4.800000000000000000e+01	4.971732999999999847e-01	3.865141348186613111e-03	4.586300014425502558e-02
4.900000000000000000e+01	5.067707000000000184e-01	3.954425255593353034e-03	4.556257732833357554e-02
5.000000000000000000e+01	5.162917000000000201e-01	4.043115713031555578e-03	4.525531497846688872e-02
5.100000000000000000e+01	5.257347999999999466e-01	4.131199406912967192e-03	4.494125921871981733e-02
5.200000000000000000e+01	5.350987999999999856e-01	4.218663114732418111e-03	4.462045719293619012e-02
5.300000000000000000e+01	5.443820000000000325e-01	4.305493707052686879e-03	4.429295705766188307e-02
5.400000000000000000e+01	5.535835000000000061e-01	4.391678149475404698e-03	4.395880797491587971e-02
5.500000000000000000e+01	5.627014999999999656e-01	4.477203504597685596e-03	4.361806010481046603e-02
5.600000000000000000e+01	5.717347999999999875e-01	4.562056933954191859e-03	4.327076459802148972e-02
5.700000000000000000e+01	5.806822000000000372e-01	4.646225699944367578e-03	4.291697358811003699e-02
5.800000000000000000e+01	5.895418999999999521e-01	4.729697167744505507e-03	4.255674018369645650e-02
5.900000000000000000e+01	5.983127000000000306e-01	4.812458807204404374e-03	4.219011846048810466e-02
6.000000000000000000e+01	6.069936999999999694e-01	4.894498194728306995e-03	4.181716345316184580e-02
6.100000000000000000e+01	6.155831000000000497e-01	4.975803015139839899e-03	4.143793114710267456e-02
6.200000000000000000e+01	6.240799000000000207e-01	5.056361063530681252e-03	4.105247846999954958e-02
6.300000000000000000e+01	6.324826000000000059e-01	5.136160247092681243e-03	4.066086328329982652e-02
6.400000000000000000e+01	6.407901999999999765e-01	5.215188586933141787e-03	4.026314437352349063e-02
6.500000000000000000e+01	6.490011999999999448e-01	5.293434219873011798e-03	3.985938144343855599e-02
6.600000000000000000e+01	6.571143999999999874e-01	5.370885400227697060e-03	3.944963510309888038e-02
6.700000000000000000e+01	6.651289000000000229e-01	5.447530501570242711e-03	3.903396686074583899e-02
6.800000000000000000e+01	6.730431000000000052e-01	5.523358018476615117e-03	3.861243911357511299e-02
