 0.7588103368752684, 0.023195376622862373,0.7584557349325549
 0.00015985958290804124, 8.718531911287213e-05,0.00013399181459596541
 0.00011242701656936151, 0.00011236604080445565,3.7022869444297584e-06
 4.5818490309812656e-05, 2.0900073308231494e-05,-4.077402347059885e-05
 2.9685478307575436e-05, -2.3714099343086468e-05,1.7856906638490262e-05
 5.13941808846345e-05, 1.4891241904369386e-05,4.918955929207013e-05
 3.675218951047883e-05, 3.4410503117076176e-05,1.2908939113801757e-05
 8.232900033592638e-06, -2.3472272052724194e-06,-7.891208235115753e-06
 3.1674267052890295e-05, -2.4715352701372434e-05,1.980935471398738e-05
 3.438392923304005e-05, -3.0999395506819812e-06,3.424390404560823e-05
 1.1765638168553563e-05, 7.551607308684628e-06,9.02238707708472e-06
 1.7575815390048667e-05, -1.6482403124457497e-05,-6.1024317995324916e-06
 3.1500593469638355e-05, -2.9705687587483767e-05,1.0481388929633118e-05
 2.1241847296855384e-05, -1.2650496508460054e-05,1.706402691841414e-05
