 0.4084648032748436, -0.05496598243797803,0.40474959702139857
 9.077597996058851e-06, -1.8308771526813123e-06,-8.891044608472125e-06
 6.3163232312336135e-06, -5.625938459941389e-06,-2.8713682463894716e-06
 3.196115158098942e-06, -2.6283708914084144e-06,1.8184659911658404e-06
 1.7274607481267865e-06, 1.3982967575067131e-06,1.0143405810007652e-06
 2.3848566388007416e-06, 1.4995540825997276e-06,-1.8544214032928062e-06
 2.1724127446516676e-06, -7.57853502272865e-07,-2.0359359523859644e-06
 1.2288364046801468e-06, -1.2221529419202278e-06,1.2798865583699827e-07
 1.1921891918761968e-06, 5.395028775531861e-07,1.0631329711462488e-06
 1.5251740851862875e-06, 1.5161605838368093e-06,-1.6556894075717772e-07
 1.159233548924106e-06, 4.1210330710879405e-07,-1.0835097070267402e-06
 7.268049364004669e-07, -7.071176161338483e-07,-1.6801813154915842e-07
 1.0269291469681577e-06, -1.760656778602983e-07,1.0117234552842698e-06
 1.0562354530697505e-06, 8.14798471139725e-07,6.721136687717545e-07
