 0.5030816639620764, 0.10739826014640538,0.49148425644406624
 0.0002622547793786605, -0.00019428459343861753,-0.00017615636820546968
 0.0001678099831553865, -0.00013888231596848166,9.419072543431187e-05
 9.217737299922892e-05, 5.714152394582932e-05,7.232920802958644e-05
 6.983413943086347e-05, 3.194219436418668e-05,-6.210075079457414e-05
 6.832926747514276e-05, -6.446572225838237e-05,-2.2650815601092717e-05
 5.216623726517321e-05, -1.5794505948829997e-05,4.971770200078358e-05
 3.6462037792636375e-05, 3.6321510212387896e-05,-3.198139440838217e-06
 4.286375382414647e-05, -1.9943968321629723e-05,-3.794126407333921e-05
 4.6730819557459666e-05, -4.243116566592208e-05,1.957972616618859e-05
 3.4325573087475615e-05, 1.1080407708398727e-05,3.2487990593437575e-05
 1.8687045106140122e-05, 1.2601290993619524e-05,-1.3799026055959127e-05
 2.8645406954797766e-05, -2.852116196279124e-05,-2.665081593161151e-06
 3.743744660213665e-05, -8.775890253958177e-06,3.6394314917831806e-05
