 0.9293267534549841, -0.02279324381170868,0.929047190794806
 4.957991864806195e-05, 4.937228376701833e-05,-4.5327617163777475e-06
 6.334014550291138e-05, 2.418401662842161e-05,-5.854150127940188e-05
 6.907147995649872e-05, -4.426350967224557e-05,-5.302462687163415e-05
 6.824357451043573e-05, -6.590031183716932e-05,1.7729477198305474e-05
 6.49468085582875e-05, -6.043428163617836e-06,6.466502082221916e-05
 6.351922412934125e-05, 5.8674428866792815e-05,2.433111652080846e-05
 6.475036166099095e-05, 4.161884545625231e-05,-4.960323616577565e-05
 6.599982746212191e-05, -3.36090588382768e-05,-5.680148227850317e-05
 6.531330882148573e-05, -6.419429040729923e-05,1.2038329963665908e-05
 6.342834493043246e-05, -9.225198582795111e-06,6.275388953460903e-05
 6.21221643383563e-05, 5.560612849085108e-05,2.769696330540061e-05
 6.167923685822537e-05, 4.380436238765324e-05,-4.342241466367589e-05
 6.076410922034642e-05, -2.5393935275845922e-05,-5.520348739480448e-05
