 0.26885729343370474, 0.055713360128116354,0.2630214168765198
 5.007686331587305e-05, -3.892407379552875e-05,-3.150569343336e-05
 3.484209300119837e-05, -2.9538858196617212e-05,1.8477751517549332e-05
 1.7628116547684787e-05, 7.0129469688577466e-06,1.617309703893312e-05
 9.533361392611857e-06, 4.389541710449878e-06,-8.462677059557636e-06
 1.3162522529287971e-05, -1.2928146578333288e-05,-2.472857736130961e-06
 1.197747321882762e-05, -4.407315421292384e-06,1.1137119712249267e-05
 6.7771258106762365e-06, 6.496176164660149e-06,1.9310954123075847e-06
 6.567872621974825e-06, -2.6728260479131297e-06,-5.9994126125882975e-06
 8.406681280450764e-06, -7.727573153003386e-06,3.3101213446130073e-06
 6.434033563826022e-06, 1.6775423670435156e-06,6.2114925345856945e-06
 4.023566521349762e-06, 2.9363820396876647e-06,-2.7507722676961707e-06
 5.687759852408014e-06, -5.156361270828365e-06,-2.400531312723439e-06
 5.847390155582426e-06, -3.2631079800034782e-06,4.852226081134296e-06
